,Track ID,genre,year of release,number of listens,track title,artist name,favorites
1859,20727,Rock,2009,215,Tuff Kids,The Choke,0
1860,20927,Rock,2009,179,The Rising Tide,Wild Carnation,0
1861,20928,Rock,2009,196,Sitting Under a Tree,Wild Carnation,0
1862,20929,Rock,2009,180,The Lights Are On But No One's Home,Wild Carnation,0
1863,20930,Rock,2009,186,Saab Story,Wild Carnation,0
1864,20931,Rock,2009,219,We'll Monkey With It Later,Wild Carnation,1
1865,20932,Rock,2009,285,Why,Wild Carnation,0
1866,20933,Rock,2009,206,Roland Eggs,Wild Carnation,0
1867,20934,Rock,2009,157,Stranger,Hopewell,3
1868,20935,Rock,2009,242,"10,000 Black Masses / Realms of Gold Outro / Worried Mind   {Elizabeth Claire Prophet}",Hopewell,3
1869,20936,Rock,2009,191,Preamble,Hopewell,1
1870,20937,Rock,2009,235,Island,Hopewell,3
1871,20961,Rock,2009,1175,Oh Death! (traditional),Animals & Men,2
1872,20962,Rock,2009,657,Dragon Fly,Animals & Men,2
1873,20963,Rock,2009,703,Easy Riding,Animals & Men,3
1874,20964,Rock,2009,422,I Never Worry (09),Animals & Men,2
1875,20965,Rock,2009,884,(I've been bitten by the) Bug,Animals & Men,4
1876,20966,Rock,2009,456,Just a Dot,Animals & Men,2
1877,21069,Rock,2009,187,Call From Restricted,Doug Gillard,0
1878,21070,Rock,2009,118,Temperament Twist,Doug Gillard,0
1879,21071,Rock,2009,94,New Cape Bay,Doug Gillard,0
1880,21072,Rock,2009,108,Peachy Gray,Doug Gillard,0
1881,21073,Rock,2009,143,No One Above You,Doug Gillard,0
1882,21074,Rock,2009,111,Only a Loan,Doug Gillard,1
1883,21075,Rock,2009,254,Me and the Wind,Doug Gillard,0
1884,21076,Rock,2009,178,Drip Nose Boy,Doug Gillard,0
1885,21077,Rock,2009,395,We Must Pay,De Cylinders,2
1886,21078,Rock,2009,292,Black and White,De Cylinders,2
1887,21079,Rock,2009,366,Computer Rock,De Cylinders,1
1888,21080,Rock,2009,477,I Wanna Get Married,De Cylinders,0
1889,21081,Rock,2009,874,Looking for Work,De Cylinders,0
1890,21082,Rock,2009,395,I'm On My Way,De Cylinders,0
1891,21184,Rock,2009,1159,Lulu's Lips,Grass Widow,3
1892,21185,Rock,2009,1906,To Where,Grass Widow,4
1893,21186,Rock,2009,1216,Tattoo,Grass Widow,2
1894,21187,Rock,2009,737,Uncertain Memory,Grass Widow,3
1895,21188,Rock,2009,960,Celebrate The Mundane,Grass Widow,4
1896,21189,Rock,2009,573,Landscape,Grass Widow,3
1897,21190,Rock,2009,499,Rattled Call,Grass Widow,3
1898,21191,Rock,2009,492,Give Me Shapes,Grass Widow,3
1899,21192,Rock,2009,578,Out Of Body Experience,Grass Widow,4
1900,21193,Rock,2009,501,Strangers,Grass Widow,2
1901,21302,Rock,2009,2009,Two Steps,Home Blitz,8
1902,21519,Rock,2009,147,Made to Die,The Axemen,3
1903,21520,Rock,2009,322,Be My Slave,The Axemen,3
1904,21521,Rock,2009,233,Nutsack,The Axemen,2
1905,21522,Rock,2009,626,Shacked Up In Yr Egyptian Tomb,The Axemen,3
1906,21523,Rock,2009,270,Barney Rubble,The Axemen,2
1907,21524,Rock,2009,246,Church of the Loosely Brethren,The Axemen,3
1908,21525,Rock,2009,309,Carmen On Ice,The Axemen,3
1909,21526,Rock,2009,346,Baby Eater,The Axemen,2
1910,21717,Rock,2009,1382,I Love Rock'n'Roll,everyone,0
1911,21723,Rock,2009,274,Strangers,everyone,0
1912,21732,Rock,2009,169,Leaders,Manikin,0
1913,21733,Rock,2009,234,The Search,Manikin,0
1914,21734,Rock,2009,115,Idol,Manikin,0
1915,21735,Rock,2009,225,Rule The World / Sirens,Manikin,0
1916,21736,Rock,2009,205,Perfect Pictures,Manikin,0
1917,21737,Rock,2009,279,Carry On,Manikin,0
1918,21738,Rock,2009,232,Fumes,Manikin,0
1919,21743,Rock,2009,489,Seahorse Sing-Along,Doom Squad,3
1920,21859,Rock,2009,3751,Alchemy Lab,Paint and Copter,0
1921,21860,Rock,2009,2940,Everyone Wins,Paint and Copter,1
1922,21861,Rock,2009,2188,Sub Naught,Paint and Copter,1
1923,22031,Rock,2009,724,Lovely One,Ty Segall,3
1924,22032,Rock,2009,623,Standing at the Station,Ty Segall,5
1925,22033,Rock,2009,455,Where We Go,Ty Segall,2
1926,22048,Rock,2009,507,Cents,Ty Segall,1
1927,22049,Rock,2009,444,Oh Mary,Ty Segall,2
1928,22050,Rock,2009,429,Die Tonight,Ty Segall,3
1929,22051,Rock,2009,409,Skin,Ty Segall,3
1930,22093,Rock,2009,4550,I'm Not Dreaming,Josh Woodward,9
1931,22096,Rock,2009,1577,Better Then Way Too Post-Rock,Nic Bommarito,3
1932,22100,Rock,2009,340,ABB Theme,Atomic Butter Babes,0
1933,22101,Rock,2009,223,Suburban Wasteland,Atomic Butter Babes,0
1934,22102,Rock,2009,222,Cromagnan Man Goes To The Beach,Atomic Butter Babes,0
1935,22103,Rock,2009,167,Taco Time In Klamath Falls,Atomic Butter Babes,0
1936,22104,Rock,2009,1325,Corporate Death Nacho,Atomic Butter Babes,0
1937,22105,Rock,2009,399,It's Everybody's Birthday,Atomic Butter Babes,0
1938,22106,Rock,2009,440,Look At That Mermaid,Atomic Butter Babes,0
1939,22107,Rock,2009,151,Manatease,Atomic Butter Babes,0
1940,22108,Rock,2009,282,Walk The Plank Hippie,Atomic Butter Babes,0
1941,22109,Rock,2009,165,You Have To Be Vague When You... uhm,Atomic Butter Babes,0
1942,22110,Rock,2009,1520,Underwater Basketball,Atomic Butter Babes,0
1943,22111,Rock,2009,154,"Danielle, You're Just Mad 'Cause You're Not In This Band",Atomic Butter Babes,0
1944,22112,Rock,2009,344,"A Salty Piece Of Land, Fuck Bukowski",Atomic Butter Babes,0
1945,22113,Rock,2009,449,Cheeseburger In Paradise,Atomic Butter Babes,0
1946,22114,Rock,2009,1268,As Seen On YouTube,Atomic Butter Babes,0
1947,22115,Rock,2009,277,Wish I Was A Walrus,Atomic Butter Babes,0
1948,22116,Rock,2009,405,No Pants Romance Decree,Atomic Butter Babes,1
1949,22152,Rock,2009,600,Brass Knuckles [Personal and the Pizzas cover],Ty Segall,5
1950,22235,Rock,2009,171,Susie,Tonstartssbandht,2
1951,22236,Rock,2009,159,Shot to la Parc,Tonstartssbandht,2
1952,22241,Rock,2009,278,Electric Dragon Sword,Tonstartssbandht,2
1953,22247,Rock,2009,237,Glass City,Ultrathin,1
1954,22248,Rock,2009,122,2-CB,Ultrathin,0
1955,22249,Rock,2009,149,Deathtrip,Ultrathin,1
1956,22250,Rock,2009,109,Break-in,Ultrathin,0
1957,22251,Rock,2009,172,Don't Mess,Ultrathin,0
1958,22273,Rock,2009,141,I Don't Know You Anymore,Franklin Bruno,1
1959,22274,Rock,2009,142,Disaster Area,Franklin Bruno,0
1960,22275,Rock,2009,147,I Blame You,Franklin Bruno,1
1961,22276,Rock,2009,88,Untitled,Franklin Bruno,0
1962,22277,Rock,2009,320,Keeping The Weekend Free,Franklin Bruno,1
1963,22333,Rock,2009,459,"Blood, Guts, and Fire Trucks",Haggis Rising,2
1964,22334,Rock,2009,431,Cut the Mullet,Absent Me,0
1965,22336,Rock,2009,891,Fuck You,M-Halo,4
1966,22339,Rock,2009,615,I Smoke Weed,Matt Angus,3
1967,22340,Rock,2009,1439,Suck a Cheetah's Dick,uncuT,4
1968,22341,Rock,2009,198,I Whipped Mighty Thor's Ass,Twice,0
1969,22342,Rock,2009,942,Arnold Schwarzenegger,BSO Industries,3
1970,22344,Rock,2009,638,Outburst,deadeyedstare,1
1971,22346,Rock,2009,1399,Vampire Bat,Dark Humor,0
1972,22347,Rock,2009,363,Alanis Morissette,Delusions of Grandeur,0
1973,22349,Rock,2009,394,Jesus Is the Answer,James Apollo,1
1974,22367,Rock,2009,949,How Do You Sleep?,The Sights,0
1975,22368,Rock,2009,645,Hello to Everybody/Honey,The Sights,0
1976,22369,Rock,2009,602,Grindstone,The Sights,0
1977,22370,Rock,2009,1378,Muse,The Sights,0
1978,22371,Rock,2009,1038,Maria,The Sights,2
1979,22542,Rock,2009,308,Big Guitar,The Demands,0
1980,22543,Rock,2009,51,Didn't I Tell Ya,The Demands,0
1981,22544,Rock,2009,36,Red Headed Helen,The Demands,0
1982,22546,Rock,2009,39,What I Want,The Demands,0
1983,22547,Rock,2009,49,Blue,The Demands,0
1984,22548,Rock,2009,88,One Thing,The Demands,0
1985,22550,Rock,2009,389,Radioactive,The Demands,1
1986,22551,Rock,2009,106,Shut Up And Kiss Me,The Demands,0
1987,22555,Rock,2009,68,Highwire,The Demands,0
1988,22556,Rock,2009,75,Better Things To Do Than Cry,The Demands,0
1989,22562,Rock,2009,565,Love Is Like Lightning,Benji Cossa,0
1990,22563,Rock,2009,202,If U Know What's Good 4 U,Benji Cossa,1
1991,22564,Rock,2009,296,Hearts and Cigarettes,Benji Cossa,4
1992,22596,Rock,2009,1084,Rock That Away,Farmer's Boulevard,1
1993,22597,Rock,2009,1046,Identity,Farmer's Boulevard,0
1994,22598,Rock,2009,1321,Burn The Flags,Farmer's Boulevard,0
1995,22599,Rock,2009,1147,6th Sense,Farmer's Boulevard,0
1996,22600,Rock,2009,1450,FB -vs- Lies,Farmer's Boulevard,0
1997,22601,Rock,2009,1786,Don't Forget Africa,Farmer's Boulevard,1
1998,22602,Rock,2009,1430,Trust In Me,Farmer's Boulevard,0
1999,22603,Rock,2009,859,Knock Me Down (Destination: Death),Farmer's Boulevard,1
2000,22945,Rock,2010,1599,Kill Me,Lame Drivers,2
2001,22954,Rock,2010,883,Many Arms,Lame Drivers,2
2002,23037,Rock,2010,2727,Chinese Drop,major Major,6
2003,23041,Rock,2010,5674,Cold Age,Stromble Fix,2
2004,23172,Rock,2010,11714,Octopussy,Juanitos,64
2005,23189,Rock,2010,905,Come See The Duck,Deerhoof,2
2006,23254,Rock,2010,349,"Side B, Track 3",NASA,1
2007,23255,Rock,2010,162,"Side B, Track 1",NASA,0
2008,23256,Rock,2010,408,"Side A, Track 1",NASA,1
2009,23257,Rock,2010,473,"Side A, Track 2",NASA,2
2010,23258,Rock,2010,228,"Side B, Track 2",NASA,0
2011,23259,Rock,2010,234,"Side A, Track 3",NASA,0
2012,23338,Rock,2010,310,Radio Days,The Octagon,3
2013,23339,Rock,2010,414,Suicide Kings,The Octagon,2
2014,23340,Rock,2010,213,Arm Brain Heart and Liver,The Octagon,4
2015,23341,Rock,2010,227,Laugh Like a Wizard,The Octagon,2
2016,23342,Rock,2010,335,Reiki,The Octagon,2
2017,23462,Rock,2010,696,Part VI,Malkuth,0
2018,23463,Rock,2010,619,Parts I-III,Malkuth,0
2019,23464,Rock,2010,670,Parts IV-V,Malkuth,0
2020,23473,Rock,2010,227,1,NASA,0
2021,23474,Rock,2010,236,4,NASA,0
2022,23475,Rock,2010,261,3,NASA,0
2023,23476,Rock,2010,99,6,NASA,0
2024,23477,Rock,2010,170,5,NASA,0
2025,23478,Rock,2010,226,2,NASA,1
2026,23547,Rock,2010,216,Blind Geweld,Les Baudouins Morts,1
2027,23548,Rock,2010,133,Credo,Les Baudouins Morts,0
2028,23549,Rock,2010,118,Ballade Voor Veerle,Les Baudouins Morts,0
2029,23550,Rock,2010,60,Ludo Is Een Amadees,Les Baudouins Morts,1
2030,23551,Rock,2010,81,Celie Heeft Een Sexshop,Les Baudouins Morts,0
2031,23552,Rock,2010,52,Doe De Kropotkin,Les Baudouins Morts,0
2032,23553,Rock,2010,40,Adminicastratie,Les Baudouins Morts,0
2033,23554,Rock,2010,72,Meester Frans,Les Baudouins Morts,0
2034,23555,Rock,2010,58,WWW,Les Baudouins Morts,0
2035,23556,Rock,2010,33,Perkhof,Les Baudouins Morts,0
2036,23557,Rock,2010,172,100 Pagina's,Les Baudouins Morts,0
2037,23558,Rock,2010,88,Geen Socialisme Zonder Bier,Les Baudouins Morts,1
2038,23559,Rock,2010,74,Mol Jean-Pol,Les Baudouins Morts,0
2039,23560,Rock,2010,138,La Marche Des B.M.,Les Baudouins Morts,0
2040,23561,Rock,2010,116,Tussen De Lakens,Les Baudouins Morts,0
2041,23667,Rock,2010,257,Lil Bitch,Rot Shit,0
2042,23668,Rock,2010,221,Drive Fucked Up,Rot Shit,0
2043,23669,Rock,2010,567,Hipster Grandma,Rot Shit,1
2044,23670,Rock,2010,125,Local Band,Rot Shit,0
2045,23671,Rock,2010,212,Does Anybody Sleep in Miami?,Rot Shit,1
2046,23672,Rock,2010,126,Pre-order Sellout,Rot Shit,0
2047,23673,Rock,2010,251,Fuck Your DJ Night,Rot Shit,0
2048,23674,Rock,2010,291,I Dislike You,Rot Shit,0
2049,23675,Rock,2010,213,Disgusting Little Rat,Rot Shit,1
2050,23676,Rock,2010,255,Ack Ack Ack,Rot Shit,0
2051,23677,Rock,2010,157,banter,Rot Shit,0
2052,23678,Rock,2010,616,Dead I,Rot Shit,0
2053,23785,Rock,2010,268,Willow,Mela Zeta,4
2054,23791,Rock,2010,325,Pankabestia piaga di bologna,Mela Zeta,5
2055,23794,Rock,2010,204,midwester,General B side,0
2056,24101,Rock,2010,880,Pesadilla Americana,Adelit@s,2
2057,24102,Rock,2010,255,Estado Asesino,Adelit@s,0
2058,24103,Rock,2010,279,No Te Rindas,Adelit@s,0
2059,24104,Rock,2010,260,Hay Que Luchar,Adelit@s,0
2060,24621,Rock,2010,3381,Take it away,This Co.,14
2061,24622,Rock,2010,1171,As you know,This Co.,6
2062,24623,Rock,2010,864,Nanina,This Co.,1
2063,24624,Rock,2010,749,Drying,This Co.,4
2064,24625,Rock,2010,1000,Bass,This Co.,5
2065,24626,Rock,2010,1370,Figure it out,This Co.,9
2066,24627,Rock,2010,951,Came along,This Co.,4
2067,24654,Rock,2010,535,The Accursed Share,Angels in America,0
2068,24655,Rock,2010,1008,Suck It If You Can (If You Really Want To),Angels in America,3
2069,24775,Rock,2010,84,Reputation,Nouvellas,0
2070,24776,Rock,2010,191,Don't Count on Me,Nouvellas,0
2071,24777,Rock,2010,152,Love Letters,Nouvellas,0
2072,24778,Rock,2010,95,Those Days Are Gone,Nouvellas,0
2073,24779,Rock,2010,84,Older Guys,Nouvellas,0
2074,24780,Rock,2010,75,House of Pearls,Nouvellas,0
2075,24781,Rock,2010,349,Satisfied,Nouvellas,0
2076,24782,Rock,2010,150,Baby you changed your mind,Nouvellas,0
2077,25111,Rock,2010,390,You Want It All,Bombay Laughing Club,0
2078,25236,Rock,2010,481,Cyclone,Shroud Eater,2
2079,25237,Rock,2010,483,We Are Beasts,Shroud Eater,0
2080,25238,Rock,2010,514,Vesuvius,Shroud Eater,1
2081,25893,Rock,2010,148,Banter 2,The Doughboys,0
2082,25894,Rock,2010,180,Break Out,The Doughboys,0
2083,25895,Rock,2010,359,Turn Your Love On Me,The Doughboys,1
2084,25896,Rock,2010,172,Why Can't She See Me,The Doughboys,0
2085,25897,Rock,2010,100,Sidetracked Again,The Doughboys,0
2086,25898,Rock,2010,148,Queen City,The Doughboys,0
2087,25899,Rock,2010,89,Banter 1,The Doughboys,0
2088,25901,Rock,2010,197,Early Warning Wake Up,The Doughboys,0
2089,25902,Rock,2010,387,Black Sheep,The Doughboys,1
2090,25903,Rock,2010,583,I'm Not Your Man,The Doughboys,1
2091,25904,Rock,2010,213,Twelve Bars and I Still Have The Blues,The Doughboys,0
2092,25905,Rock,2010,272,Rhoda Mendelbaum,The Doughboys,0
2093,26235,Rock,2010,270,Roxy Girls,The Yummy Fur,1
2094,26236,Rock,2010,243,The Career Saver,The Yummy Fur,0
2095,26237,Rock,2010,180,Kirsty Cooper,The Yummy Fur,0
2096,26238,Rock,2010,222,In The Company Of Women,The Yummy Fur,0
2097,26239,Rock,2010,124,St. John Of The Cross,The Yummy Fur,2
2098,26240,Rock,2010,221,Kodak Nancy Europe,The Yummy Fur,0
2099,26241,Rock,2010,222,The Canadian Flag,The Yummy Fur,1
2100,26242,Rock,2010,363,Plastic Cowboy,The Yummy Fur,1
2101,26243,Rock,2010,342,Department,The Yummy Fur,1
2102,26244,Rock,2010,560,Policeman,The Yummy Fur,1
2103,26310,Rock,2010,1799,Mockingbird Diet,Karl Blau,6
2104,26313,Rock,2010,551,Love,Familia Wanderstaff,0
2105,26324,Rock,2010,506,Screaming and Streaming into the Starlit Nite (Radio Edit),Sendelica,1
2106,26325,Rock,2010,634,Screaming and Streaming into the Starlit Nite (Remix),Sendelica,2
2107,26327,Rock,2010,407,Remembering UAETCOC (Original Demo),Sendelica,0
2108,26328,Rock,2010,1017,"Manhole Of The Universe (Live rehearsal USA, 2008)",Sendelica,3
2109,26484,Rock,2010,627,Float,Vespero,5
2110,26485,Rock,2010,564,Sever,Vespero,1
2111,26486,Rock,2010,1878,Rito,Vespero,4
2112,26487,Rock,2010,478,Lino,Vespero,1
2113,26488,Rock,2010,607,Glass Rainbow,Vespero,1
2114,26489,Rock,2010,354,Tower (impro),Vespero,3
2115,26490,Rock,2010,669,Salma Simiere,Vespero,3
2116,26542,Rock,2010,514,Gloomy Monday Morning,The Black Hollies,4
2117,26543,Rock,2010,144,Don't Be Afraid To Ask,The Black Hollies,1
2118,26544,Rock,2010,275,Run With Me Run,The Black Hollies,3
2119,26545,Rock,2010,174,When You're Not There,The Black Hollies,1
2120,26546,Rock,2010,486,Can't Stop These Tears,The Black Hollies,1
2121,26547,Rock,2010,368,Lead Me To Your Fire,The Black Hollies,2
2122,26638,Rock,2010,3426,02,Flowerheads,5
2123,26639,Rock,2010,3565,03,Flowerheads,7
2124,26640,Rock,2010,2824,04,Flowerheads,6
2125,26641,Rock,2010,2613,05,Flowerheads,5
2126,26642,Rock,2010,5529,06,Flowerheads,7
2127,26643,Rock,2010,5474,07,Flowerheads,8
2128,26673,Rock,2010,779,Waltz,Disen Gage,5
2129,26674,Rock,2010,2412,Solaris,Disen Gage,3
2130,26675,Rock,2010,919,Komar,Disen Gage,2
2131,26676,Rock,2010,589,Augenapfel,Disen Gage,3
2132,26677,Rock,2010,492,Kategerin,Disen Gage,2
2133,26678,Rock,2010,1345,Arabia,Disen Gage,2
2134,26679,Rock,2010,1419,Chinagroove #17,Disen Gage,3
2135,26680,Rock,2010,523,Witchtanz,Disen Gage,3
2136,26681,Rock,2010,3489,Latino,Disen Gage,3
2137,26682,Rock,2010,717,Jewboilove,Disen Gage,4
2138,26728,Rock,2010,342,Receiver,DUSTdevils,0
2139,26729,Rock,2010,492,Extant,DUSTdevils,2
2140,26730,Rock,2010,462,Nose,DUSTdevils,1
2141,26804,Rock,2010,637,Das,His Electro Blue Voice,2
2142,26805,Rock,2010,1014,Fog,His Electro Blue Voice,5
2143,26952,Rock,2010,172,Lies,Los Llamarada,0
2144,26954,Rock,2010,177,Rainy Days,Los Llamarada,0
2145,26955,Rock,2010,102,It Speaks when I'm Silent,Los Llamarada,0
2146,26956,Rock,2010,107,They Walk in the Air,Los Llamarada,0
2147,26957,Rock,2010,97,I Welcome Tomorrow,Los Llamarada,0
2148,26958,Rock,2010,127,Break the Silence,Los Llamarada,1
2149,26959,Rock,2010,326,The Discovery,Los Llamarada,0
2150,26960,Rock,2010,142,Je Suis,Los Llamarada,0
2151,26961,Rock,2010,493,The Very Next Moment,Los Llamarada,2
2152,26962,Rock,2010,379,I'm Sorry,Los Llamarada,7
2153,27222,Rock,2010,1405,Whisky & Coke,Sakee Sed,8
2154,27223,Rock,2010,260,Vermouth And Baby,Sakee Sed,1
2155,27224,Rock,2010,527,Happy Thomas,Sakee Sed,1
2156,27225,Rock,2010,486,Waltzer,Sakee Sed,2
2157,27226,Rock,2010,305,Mrs. Tennessee,Sakee Sed,3
2158,27227,Rock,2010,838,I'm Drunk,Sakee Sed,3
2159,27228,Rock,2010,206,Risvegiati Dolcemente,Sakee Sed,1
2160,27229,Rock,2010,191,Cenami il Cefaloo,Sakee Sed,0
2161,27230,Rock,2010,323,Dente Del Diavolo,Sakee Sed,5
2162,27231,Rock,2010,343,Caffe' Degli Artistici,Sakee Sed,2
2163,27232,Rock,2010,310,Honky Thonky Thonk,Sakee Sed,3
2164,27233,Rock,2010,333,Uncachaca,Sakee Sed,2
2165,27235,Rock,2010,781,Benson & Eggs,Sakee Sed,2
2166,27340,Rock,2010,619,I'm Just a Fine Young Man & I'm Doing So Well,Charles Albright,2
2167,27341,Rock,2010,538,Tonight,The Decay,0
2168,27342,Rock,2010,148,Dead Brain,The Decay,0
2169,27343,Rock,2010,275,Hitler Fuck Off,The Decay,0
2170,27344,Rock,2010,133,Margaret Thatcher,The Decay,0
2171,27349,Rock,2010,485,Oh! Oh! Oh!,Cigarettes,5
2172,27350,Rock,2010,793,Gimme Cigarette,Cigarettes,6
2173,27362,Rock,2010,315,4 Miles High,Nothing People,0
2174,27363,Rock,2010,256,I Can't Find a Monkey,Nothing People,0
2175,27364,Rock,2010,282,Systems Failure,Nothing People,0
2176,27365,Rock,2010,326,Twinkey Defense,Nothing People,2
2177,27366,Rock,2010,788,Really Cool Time,Nothing People,2
2178,27367,Rock,2010,1057,In the City,Nothing People,3
2179,27409,Rock,2010,1030,Test,Intelligence,3
2180,27410,Rock,2010,348,Birdcall,Intelligence,1
2181,27419,Rock,2010,164,My Disdain,Hue Blanc's Joyless Ones,1
2182,27420,Rock,2010,526,Venice Sun,Hue Blanc's Joyless Ones,2
2183,27421,Rock,2010,279,Frolicked Walk through Autumnal BLiss,Hue Blanc's Joyless Ones,2
2184,27422,Rock,2010,132,First Deification of the Rest of Your Life,Hue Blanc's Joyless Ones,1
2185,27423,Rock,2010,190,Grandeur of Delusion,Hue Blanc's Joyless Ones,2
2186,27424,Rock,2010,180,Bloody Nights at the Hotel Bar,Hue Blanc's Joyless Ones,3
2187,27425,Rock,2010,108,Obliging Macon Midle,Hue Blanc's Joyless Ones,2
2188,27426,Rock,2010,395,The New Slap & Tickle,Hue Blanc's Joyless Ones,2
2189,27427,Rock,2010,213,Startling Revelations of,Hue Blanc's Joyless Ones,1
2190,27428,Rock,2010,150,Fer Du Lance,Hue Blanc's Joyless Ones,2
2191,27429,Rock,2010,173,Pulling a Lonely,Hue Blanc's Joyless Ones,1
2192,27430,Rock,2010,428,The Ballad of Solaf Sar,Hue Blanc's Joyless Ones,3
2193,27604,Rock,2010,863,Radio Friendly Fire (radio edit),The Grand Astoria,5
2194,27605,Rock,2010,1429,Enjoy The View (radio edit),The Grand Astoria,2
2195,27606,Rock,2010,1020,The Inner Galactic Experience Of Emily Dickinson And Sylvia Plath (radio edit),The Grand Astoria,1
2196,27607,Rock,2010,1266,Visit Sri Lanka,The Grand Astoria,5
2197,27608,Rock,2010,1162,Wikipedia Surfer (radio edit),The Grand Astoria,0
2198,27676,Rock,2010,357,Momento Ácido Contemporáneo,XYX,4
2199,27677,Rock,2010,303,Circo TX,XYX,0
2200,27678,Rock,2010,130,Neptunia,XYX,0
2201,27679,Rock,2010,60,Sobrenada (Live at KDVS),XYX,0
2202,27787,Rock,2010,1431,Dream Smotherer / False Jesii Pt 2,Pissed Jeans,5
2203,27788,Rock,2010,2128,L Word / Boring Girls,Pissed Jeans,7
2204,27789,Rock,2010,4015,She Is Science Fiction / Half Idiot / Human Upskirt / Pleasure Race,Pissed Jeans,7
2205,27846,Rock,2010,280,Clover,Black Taj,0
2206,27853,Rock,2010,265,Fresh Air Traverse,Black Taj,1
2207,27857,Rock,2010,350,W.H. Harrison,Roads to Space Travel,1
2208,27858,Rock,2010,974,Is Alright,Roads to Space Travel,3
2209,27864,Rock,2010,841,Ok Apartment,The Oranges Band,7
2210,27865,Rock,2010,673,Ride the Nuclear Wave,The Oranges Band,5
2211,28017,Rock,2010,791,The Hollow,The Seventh Necronation,4
2212,28018,Rock,2010,530,Choke,The Seventh Necronation,0
2213,28019,Rock,2010,635,Otherworld,The Seventh Necronation,2
2214,28022,Rock,2010,463,Dynamic Alloy,V.Majestic,0
2215,28023,Rock,2010,424,Mr. Motion,V.Majestic,1
2216,28024,Rock,2010,323,Her Five Sisters,V.Majestic,0
2217,28030,Rock,2010,331,LGPURI2K,V.Majestic,0
2218,28031,Rock,2010,544,That's Entropy,V.Majestic,2
2219,28032,Rock,2010,337,Accidental Anachronisms,V.Majestic,1
2220,28034,Rock,2010,301,Just A Guy Song,V.Majestic,0
2221,28035,Rock,2010,291,Little Tape Machine,V.Majestic,3
2222,28036,Rock,2010,445,The One-Handed Persuader,V.Majestic,0
2223,28057,Rock,2010,235,Moscato,Amokdrang,0
2224,28058,Rock,2010,82,P.F.G.N.,Amokdrang,0
2225,28059,Rock,2010,112,Tanz,Amokdrang,1
2226,28060,Rock,2010,79,Amokdrang,Amokdrang,0
2227,28061,Rock,2010,244,Stress,Amokdrang,0
2228,28062,Rock,2010,155,Verpasst,Amokdrang,1
2229,28063,Rock,2010,145,Stay Rude,Amokdrang,2
2230,28064,Rock,2010,85,Moscato (Live),Amokdrang,0
2231,28065,Rock,2010,1765,Dancing on a Dime,Bare Wires,4
2232,28066,Rock,2010,754,Young Love,Bare Wires,2
2233,28067,Rock,2010,778,Peculiar Julia,Bare Wires,1
2234,28068,Rock,2010,949,Seeking Love,Bare Wires,2
2235,28069,Rock,2010,913,Artificial Clouds,Bare Wires,3
2236,28070,Rock,2010,7498,Romantic Girl,Bare Wires,6
2237,28071,Rock,2010,2006,Family Heat,Bare Wires,7
2238,28072,Rock,2010,2784,Nice to Know You,Bare Wires,5
2239,28194,Rock,2010,273,Silent Rejoinder,Kraus,1
2240,28195,Rock,2010,229,White Pearl,Kraus,1
2241,28196,Rock,2010,177,Wolfram #2,Kraus,1
2242,28197,Rock,2010,197,"Red, Green and Blue",Kraus,1
